Vivado Simulator 2019.2
Time resolution is 1 ps
Error en operacion 100101 en tiempo                  972 ns
a = 00000000, b = 11101111, op = 100101, out = 00000000                 972
Error en operacion 100101 en tiempo                  980 ns
a = 00000000, b = 11101111, op = 100101, out = 10000001                 980
a = 00001100, b = 11101111, op = 100110, out = 10000001                 980
Error en operacion 100110 en tiempo                  980 ns
a = 00001100, b = 11101111, op = 100110, out = 10000101                 980
Error en operacion 100110 en tiempo                  980 ns
a = 00001100, b = 11101111, op = 100110, out = 11101111                 980
Error en operacion 100110 en tiempo                  988 ns
a = 00001100, b = 11101111, op = 100110, out = 01101110                 988
Error en operacion 100110 en tiempo                  988 ns
a = 00001100, b = 11101111, op = 100110, out = 00001100                 988
Error en operacion 100110 en tiempo                  988 ns
a = 00001100, b = 11101111, op = 100110, out = 00001101                 988
Error en operacion 100110 en tiempo                  988 ns
a = 00001100, b = 11101111, op = 100110, out = 00001001                 988
a = 00011010, b = 00000000, op = 100110, out = 00001001                 988
Error en operacion 100110 en tiempo                  988 ns
a = 00011010, b = 00000000, op = 100110, out = 00000001                 988
Error en operacion 100110 en tiempo                  988 ns
a = 00011010, b = 00000000, op = 100110, out = 10000001                 988
Error en operacion 100110 en tiempo                  988 ns
a = 00011010, b = 00000000, op = 100110, out = 11100011                 988
Error en operacion 100110 en tiempo                  995 ns
a = 00011010, b = 00000000, op = 100110, out = 01100010                 995
Error en operacion 100110 en tiempo                  995 ns
a = 00011010, b = 00000000, op = 100110, out = 01100110                 995
Error en operacion 100110 en tiempo                  995 ns
a = 00011010, b = 00000000, op = 100110, out = 01100010                 995
a = 00011010, b = 00000000, op = 100110, out = 00011010                 995
a = 00111101, b = 00000100, op = 111111, out = 00011010                 996
